IMAGE_index, class, x, y
0083779, 3, 0.6640625, 0.3515625
0083779, 6, 0.5078125, 0.6796875
0083779, 9, 0.2421875, 0.1796875
0083790, 1, 0.6171875, 0.0703125
0083790, 3, 0.6796875, 0.6953125
0083790, 5, 0.3828125, 0.6328125
0083790, 6, 0.3671875, 0.1484375
0083791, 2, 0.3671875, 0.2109375
0083791, 2, 0.7578125, 0.2421875
0083791, 6, 0.0390625, 0.1484375
0083791, 6, 0.5234375, 0.7109375
0083792, 6, 0.0234375, 0.1640625
0083792, 6, 0.4609375, 0.1640625
0083794, 4, 0.6328125, 0.3828125
0083794, 6, 0.4296875, 0.1328125
0083795, 3, 0.4296875, 0.5546875
0083795, 5, 0.0390625, 0.4609375
0083795, 6, 0.7421875, 0.2265625
0083795, 8, 0.4765625, 0.0546875
0083798, 0, 0.5703125, 0.1171875
0083798, 4, 0.2109375, 0.0546875
0083798, 6, 0.3515625, 0.3515625
0083798, 9, 0.6796875, 0.5234375
0083805, 0, 0.4765625, 0.5703125
0083805, 2, 0.3984375, 0.2578125
0083805, 4, 0.6328125, 0.1328125
0083805, 6, 0.2734375, 0.0078125
0083807, 2, 0.5078125, 0.0546875
0083807, 6, 0.3203125, 0.5546875
0083809, 6, 0.5390625, 0.3828125
0083809, 6, 0.2890625, 0.7421875
0083809, 8, 0.1640625, 0.2578125
0083814, 3, 0.5390625, 0.7578125
0083814, 4, 0.0859375, 0.4453125
0083814, 6, 0.6640625, 0.4296875
0083816, 4, 0.2734375, 0.5703125
0083816, 6, 0.1171875, 0.1328125
0083816, 8, 0.7421875, 0.3984375
0083816, 9, 0.7109375, 0.6171875
0083817, 6, 0.3515625, 0.5546875
0083817, 9, 0.3203125, 0.2890625
0083824, 0, 0.4296875, 0.0078125
0083824, 2, 0.2890625, 0.2578125
0083824, 6, 0.0703125, 0.0859375
0083824, 6, 0.3671875, 0.6640625
0083829, 2, 0.0546875, 0.0703125
0083829, 6, 0.6796875, 0.3046875
0083839, 1, 0.5859375, 0.4609375
0083839, 3, 0.0703125, 0.0078125
0083839, 6, 0.3046875, 0.7734375
0083839, 9, 0.3828125, 0.2890625
0083841, 2, 0.6484375, 0.4609375
0083841, 5, 0.3671875, 0.5078125
0083841, 6, 0.0859375, 0.5859375
0083841, 9, 0.4296875, 0.2578125
0083844, 1, 0.7578125, 0.6015625
0083844, 6, 0.2734375, 0.2734375
0083848, 1, 0.7734375, 0.3046875
0083848, 1, 0.7265625, 0.7421875
0083848, 3, 0.4296875, 0.4765625
0083848, 6, 0.1796875, 0.7109375
0083856, 4, 0.0546875, 0.3828125
0083856, 6, 0.6171875, 0.5859375
0083860, 1, 0.2578125, 0.5703125
0083860, 2, 0.5234375, 0.5390625
0083860, 6, 0.4296875, 0.1171875
0083860, 9, 0.7421875, 0.6171875
0083861, 4, 0.6484375, 0.1796875
0083861, 6, 0.2890625, 0.2109375
0083863, 5, 0.2890625, 0.7265625
0083863, 6, 0.1640625, 0.2890625
0083863, 9, 0.7734375, 0.3515625
0083873, 2, 0.1171875, 0.7109375
0083873, 3, 0.7734375, 0.6484375
0083873, 7, 0.3671875, 0.3203125
0083878, 5, 0.5546875, 0.7578125
0083878, 7, 0.4765625, 0.1484375
0083878, 7, 0.2734375, 0.4140625
0083879, 2, 0.4921875, 0.5078125
0083879, 3, 0.0703125, 0.4765625
0083879, 7, 0.2421875, 0.7578125
0083879, 8, 0.7578125, 0.2421875
0083891, 4, 0.4140625, 0.6171875
0083891, 6, 0.0390625, 0.7578125
0083891, 7, 0.3203125, 0.0078125
0083903, 0, 0.7578125, 0.0234375
0083903, 4, 0.1015625, 0.5859375
0083903, 5, 0.5390625, 0.4453125
0083903, 7, 0.3515625, 0.1953125
0083907, 1, 0.1171875, 0.1640625
0083907, 2, 0.4140625, 0.6640625
0083907, 7, 0.3828125, 0.0078125
0083907, 9, 0.0390625, 0.6953125
0083910, 0, 0.2578125, 0.2890625
0083910, 5, 0.0390625, 0.1953125
0083910, 7, 0.5859375, 0.2265625
0083910, 7, 0.3515625, 0.7734375
0083920, 6, 0.2890625, 0.3984375
0083920, 7, 0.6640625, 0.0859375
0083921, 5, 0.4765625, 0.0078125
0083921, 7, 0.5078125, 0.2578125
0083923, 3, 0.7265625, 0.1640625
0083923, 7, 0.5859375, 0.3984375
0083928, 1, 0.4140625, 0.0390625
0083928, 2, 0.1953125, 0.6328125
0083928, 2, 0.4921875, 0.6484375
0083928, 7, 0.7421875, 0.3828125
0083929, 1, 0.3828125, 0.1796875
0083929, 5, 0.0234375, 0.1796875
0083929, 7, 0.3984375, 0.6640625
0083929, 8, 0.6953125, 0.4765625
0083943, 2, 0.3984375, 0.6796875
0083943, 2, 0.7578125, 0.6796875
0083943, 3, 0.1953125, 0.2578125
0083943, 7, 0.4296875, 0.2578125
0083949, 1, 0.5234375, 0.7265625
0083949, 7, 0.3984375, 0.2734375
0083949, 7, 0.0859375, 0.5390625
0083950, 0, 0.1171875, 0.4921875
0083950, 1, 0.4765625, 0.1171875
0083950, 4, 0.7734375, 0.3828125
0083950, 7, 0.3359375, 0.6328125
0083962, 5, 0.5390625, 0.7265625
0083962, 7, 0.6953125, 0.2265625
0083962, 7, 0.0546875, 0.6484375
0083964, 7, 0.1640625, 0.3515625
0083964, 7, 0.5234375, 0.4609375
0083970, 7, 0.5078125, 0.2890625
0083970, 9, 0.2578125, 0.1171875
0083971, 1, 0.0703125, 0.7421875
0083971, 6, 0.1015625, 0.0703125
0083971, 6, 0.6015625, 0.5078125
0083971, 7, 0.6015625, 0.1796875
0083975, 0, 0.4765625, 0.0390625
0083975, 7, 0.2265625, 0.6640625
0083977, 5, 0.6796875, 0.0703125
0083977, 7, 0.2578125, 0.0703125
0083980, 2, 0.2265625, 0.3359375
0083980, 6, 0.4140625, 0.7734375
0083980, 7, 0.6328125, 0.6796875
0083980, 9, 0.6796875, 0.0859375
0083981, 2, 0.4296875, 0.7578125
0083981, 7, 0.3359375, 0.0859375
0083981, 7, 0.7734375, 0.7265625
0083981, 8, 0.5078125, 0.4140625
0083984, 3, 0.7578125, 0.4921875
0083984, 7, 0.6328125, 0.0390625
0083985, 2, 0.0859375, 0.6328125
0083985, 5, 0.6484375, 0.7734375
0083985, 6, 0.1171875, 0.2578125
0083985, 7, 0.4921875, 0.1484375
0083992, 5, 0.6328125, 0.3046875
0083992, 7, 0.2578125, 0.5078125
0083997, 7, 0.6171875, 0.3046875
0083997, 8, 0.1015625, 0.6796875
0084002, 3, 0.7421875, 0.3203125
0084002, 4, 0.3515625, 0.1171875
0084002, 6, 0.5703125, 0.7265625
0084002, 7, 0.3046875, 0.6015625
0084009, 5, 0.6015625, 0.1953125
0084009, 7, 0.1953125, 0.2734375
0084010, 7, 0.5390625, 0.2421875
0084010, 9, 0.1640625, 0.6640625
0084016, 7, 0.6953125, 0.3046875
0084016, 9, 0.0546875, 0.3046875
0084024, 4, 0.0234375, 0.0703125
0084024, 5, 0.2578125, 0.6171875
0084024, 6, 0.6796875, 0.4453125
0084024, 7, 0.2734375, 0.3359375
0084027, 1, 0.4609375, 0.3671875
0084027, 2, 0.0546875, 0.4453125
0084027, 5, 0.5703125, 0.6015625
0084027, 7, 0.2578125, 0.1953125
0084032, 7, 0.4921875, 0.1484375
0084032, 8, 0.1953125, 0.4453125
0084036, 2, 0.0546875, 0.7734375
0084036, 7, 0.0390625, 0.0078125
0084036, 7, 0.1328125, 0.2734375
0084036, 7, 0.6640625, 0.6171875
0084037, 0, 0.0078125, 0.6171875
0084037, 4, 0.6640625, 0.1484375
0084037, 5, 0.5390625, 0.4921875
0084037, 7, 0.3828125, 0.1796875
0084040, 6, 0.0390625, 0.3671875
0084040, 7, 0.1640625, 0.6796875
0084040, 8, 0.7421875, 0.6328125
0084040, 9, 0.7421875, 0.0390625
0084041, 4, 0.6640625, 0.2109375
0084041, 7, 0.1796875, 0.1015625
0084059, 0, 0.7109375, 0.0703125
0084059, 4, 0.2109375, 0.1953125
0084059, 7, 0.2578125, 0.4296875
0084059, 8, 0.2109375, 0.7265625
0084062, 7, 0.4921875, 0.1953125
0084062, 7, 0.2734375, 0.5703125
0084064, 6, 0.4921875, 0.6796875
0084064, 7, 0.7734375, 0.4765625
0084074, 2, 0.6953125, 0.0078125
0084074, 5, 0.5546875, 0.4453125
0084074, 7, 0.2890625, 0.3984375
0084074, 8, 0.0703125, 0.0234375
0084076, 1, 0.4609375, 0.6640625
0084076, 7, 0.4296875, 0.1015625
0084077, 3, 0.3671875, 0.3203125
0084077, 5, 0.4609375, 0.1015625
0084077, 6, 0.6171875, 0.4765625
0084077, 7, 0.1015625, 0.2109375
0084085, 3, 0.3828125, 0.3984375
0084085, 7, 0.6640625, 0.5234375
0084088, 7, 0.0546875, 0.4921875
0084088, 7, 0.7734375, 0.6796875
0084091, 1, 0.5078125, 0.1796875
0084091, 4, 0.3359375, 0.4765625
0084091, 5, 0.1953125, 0.2109375
0084091, 7, 0.6328125, 0.6171875
0084092, 2, 0.5546875, 0.5546875
0084092, 7, 0.1328125, 0.1328125
0084092, 7, 0.5546875, 0.3203125
0084093, 0, 0.7734375, 0.3203125
0084093, 7, 0.2734375, 0.7421875
0084093, 8, 0.6171875, 0.6796875
0084093, 9, 0.4296875, 0.1953125
0084097, 0, 0.6328125, 0.3359375
0084097, 6, 0.3046875, 0.3828125
0084097, 7, 0.7265625, 0.6015625
0084097, 7, 0.2265625, 0.6328125
0084108, 1, 0.7421875, 0.7421875
0084108, 7, 0.0703125, 0.4609375
0084120, 7, 0.3828125, 0.7265625
0084120, 8, 0.7578125, 0.6015625
0084127, 0, 0.7734375, 0.5546875
0084127, 1, 0.2265625, 0.2421875
0084127, 3, 0.5078125, 0.6328125
0084127, 7, 0.5859375, 0.1015625
0084129, 5, 0.0234375, 0.4765625
0084129, 7, 0.1953125, 0.1484375
0084137, 1, 0.5703125, 0.0390625
0084137, 3, 0.0234375, 0.0703125
0084137, 3, 0.3203125, 0.3046875
0084137, 7, 0.4765625, 0.5234375
0084140, 4, 0.0234375, 0.6953125
0084140, 7, 0.5234375, 0.7109375
0084143, 5, 0.3515625, 0.4140625
0084143, 6, 0.5390625, 0.7734375
0084143, 7, 0.5390625, 0.0859375
0084143, 7, 0.1640625, 0.6484375
0084145, 0, 0.3515625, 0.1640625
0084145, 1, 0.0703125, 0.7578125
0084145, 4, 0.7265625, 0.3046875
0084145, 7, 0.0703125, 0.4921875
0084149, 3, 0.2265625, 0.7578125
0084149, 4, 0.6953125, 0.6796875
0084149, 6, 0.2578125, 0.2578125
0084149, 7, 0.1484375, 0.5546875
0084151, 6, 0.3203125, 0.0859375
0084151, 7, 0.0703125, 0.2578125
0084153, 7, 0.4296875, 0.5703125
0084153, 9, 0.6484375, 0.2265625
0084162, 4, 0.6328125, 0.0703125
0084162, 7, 0.0859375, 0.3046875
0084175, 7, 0.3984375, 0.1953125
0084175, 8, 0.0234375, 0.6171875
0084176, 4, 0.6640625, 0.2109375
0084176, 7, 0.3984375, 0.5078125
0084182, 0, 0.5078125, 0.0546875
0084182, 2, 0.5859375, 0.3359375
0084182, 7, 0.2109375, 0.2421875
0084182, 9, 0.3515625, 0.5546875
0084183, 5, 0.5390625, 0.3671875
0084183, 7, 0.0859375, 0.7421875
0084197, 0, 0.6953125, 0.7734375
0084197, 2, 0.3203125, 0.1796875
0084197, 7, 0.4140625, 0.5078125
0084210, 1, 0.2265625, 0.1953125
0084210, 1, 0.0234375, 0.5546875
0084210, 5, 0.4140625, 0.6171875
0084210, 7, 0.6640625, 0.1015625
0084215, 0, 0.4609375, 0.4765625
0084215, 2, 0.0078125, 0.3359375
0084215, 5, 0.7265625, 0.0234375
0084215, 7, 0.4140625, 0.1953125
0084221, 0, 0.3671875, 0.0234375
0084221, 4, 0.3515625, 0.3984375
0084221, 6, 0.7421875, 0.3828125
0084221, 7, 0.4765625, 0.7265625
0084227, 0, 0.4453125, 0.7109375
0084227, 7, 0.1171875, 0.2421875
0084229, 1, 0.6015625, 0.0390625
0084229, 3, 0.3984375, 0.3671875
0084229, 6, 0.1640625, 0.1015625
0084229, 7, 0.0078125, 0.6953125
0084233, 2, 0.6015625, 0.0703125
0084233, 2, 0.1171875, 0.6796875
0084233, 7, 0.1640625, 0.1171875
0084241, 1, 0.1796875, 0.2421875
0084241, 3, 0.6171875, 0.7734375
0084241, 5, 0.4609375, 0.1484375
0084241, 7, 0.7734375, 0.1796875
0084243, 7, 0.1171875, 0.5234375
0084243, 9, 0.3828125, 0.1640625
0084246, 0, 0.3671875, 0.5703125
0084246, 1, 0.7578125, 0.0078125
0084246, 5, 0.7734375, 0.2890625
0084246, 7, 0.7734375, 0.5078125
0084248, 3, 0.7109375, 0.2421875
0084248, 3, 0.5546875, 0.7578125
0084248, 7, 0.2578125, 0.4453125
0084251, 1, 0.0234375, 0.4453125
0084251, 7, 0.5078125, 0.3515625
0084257, 0, 0.7578125, 0.1328125
0084257, 1, 0.1953125, 0.6796875
0084257, 6, 0.6328125, 0.7109375
0084257, 7, 0.2421875, 0.0234375
0084260, 5, 0.3984375, 0.1796875
0084260, 7, 0.4453125, 0.4609375
0084261, 1, 0.7734375, 0.1640625
0084261, 7, 0.3671875, 0.7578125
0084262, 2, 0.7265625, 0.7265625
0084262, 3, 0.3203125, 0.5703125
0084262, 7, 0.5234375, 0.0390625
0084269, 6, 0.0078125, 0.2109375
0084269, 7, 0.1015625, 0.7265625
0084272, 2, 0.6015625, 0.3203125
0084272, 7, 0.1796875, 0.4296875
0084272, 7, 0.2421875, 0.7578125
0084279, 1, 0.6796875, 0.7578125
0084279, 7, 0.5703125, 0.4140625
0084280, 1, 0.6015625, 0.0234375
0084280, 2, 0.4453125, 0.3046875
0084280, 5, 0.6796875, 0.5703125
0084280, 7, 0.1953125, 0.2109375
0084285, 6, 0.4609375, 0.3984375
0084285, 7, 0.5859375, 0.1015625
0084285, 9, 0.7109375, 0.6796875
0084299, 7, 0.4765625, 0.1328125
0084299, 7, 0.1484375, 0.6171875
0084299, 8, 0.4296875, 0.7734375
0084299, 9, 0.1171875, 0.1328125
0084302, 0, 0.6328125, 0.2734375
0084302, 2, 0.6640625, 0.0234375
0084302, 5, 0.3671875, 0.3671875
0084302, 7, 0.2734375, 0.0703125
0084306, 1, 0.2578125, 0.5390625
0084306, 2, 0.5390625, 0.0703125
0084306, 6, 0.3046875, 0.2578125
0084306, 7, 0.7734375, 0.1796875
0084311, 2, 0.1328125, 0.5390625
0084311, 5, 0.5078125, 0.2578125
0084311, 5, 0.6796875, 0.6015625
0084311, 7, 0.1015625, 0.0859375
0084312, 1, 0.1328125, 0.4921875
0084312, 2, 0.0078125, 0.7578125
0084312, 7, 0.6796875, 0.2890625
0084318, 7, 0.3046875, 0.6796875
0084318, 9, 0.0703125, 0.6796875
0084329, 7, 0.6953125, 0.1328125
0084329, 7, 0.1171875, 0.4296875
0084344, 1, 0.4453125, 0.0703125
0084344, 7, 0.6015625, 0.4453125
0084345, 2, 0.2265625, 0.1796875
0084345, 3, 0.3359375, 0.7421875
0084345, 5, 0.6953125, 0.1953125
0084345, 7, 0.4765625, 0.1953125
0084351, 4, 0.0234375, 0.7265625
0084351, 7, 0.7265625, 0.4921875
0084360, 6, 0.5234375, 0.6953125
0084360, 7, 0.0546875, 0.0703125
0084360, 9, 0.7265625, 0.0546875
0084361, 0, 0.4296875, 0.1171875
0084361, 7, 0.1953125, 0.3671875
0084373, 1, 0.2734375, 0.2578125
0084373, 7, 0.6640625, 0.3828125
0084379, 1, 0.5703125, 0.3515625
0084379, 7, 0.3203125, 0.2421875
0084379, 8, 0.0234375, 0.4765625
0084379, 8, 0.7265625, 0.6953125
0084381, 3, 0.6015625, 0.5078125
0084381, 7, 0.2265625, 0.1953125
0084386, 2, 0.7421875, 0.1171875
0084386, 6, 0.0078125, 0.5390625
0084386, 7, 0.5078125, 0.3046875
0084390, 6, 0.7421875, 0.7578125
0084390, 7, 0.3828125, 0.4921875
0084390, 8, 0.1484375, 0.5703125
0084396, 4, 0.4609375, 0.3203125
0084396, 6, 0.4296875, 0.0078125
0084396, 7, 0.1484375, 0.2890625
0084396, 8, 0.6484375, 0.7265625
0084400, 4, 0.2734375, 0.0859375
0084400, 5, 0.5078125, 0.0859375
0084400, 7, 0.5859375, 0.5703125
0084400, 9, 0.7421875, 0.3515625
0084405, 7, 0.4765625, 0.3828125
0084405, 9, 0.7421875, 0.0859375
0084405, 9, 0.5546875, 0.6640625
0084408, 1, 0.7734375, 0.7265625
0084408, 1, 0.4296875, 0.7421875
0084408, 5, 0.1484375, 0.2109375
0084408, 7, 0.3515625, 0.5234375
0084412, 5, 0.3359375, 0.4140625
0084412, 6, 0.5078125, 0.6484375
0084412, 7, 0.1171875, 0.1015625
0084412, 7, 0.6640625, 0.3515625
0084419, 2, 0.4609375, 0.6015625
0084419, 4, 0.1796875, 0.3671875
0084419, 7, 0.4765625, 0.0703125
0084419, 9, 0.2109375, 0.0234375
0084428, 6, 0.6484375, 0.0390625
0084428, 6, 0.6640625, 0.3671875
0084428, 7, 0.7578125, 0.7421875
0084428, 9, 0.2578125, 0.1640625
0084434, 3, 0.0546875, 0.5703125
0084434, 7, 0.4609375, 0.5703125
0084434, 7, 0.7578125, 0.6640625
0084434, 8, 0.2421875, 0.0390625
0084444, 0, 0.1953125, 0.0078125
0084444, 7, 0.4609375, 0.6484375
0084444, 9, 0.6484375, 0.2734375
0084453, 0, 0.2578125, 0.1015625
0084453, 3, 0.5078125, 0.1171875
0084453, 4, 0.7265625, 0.1953125
0084453, 7, 0.7109375, 0.5078125
0084455, 2, 0.2265625, 0.0078125
0084455, 4, 0.3828125, 0.7265625
0084455, 7, 0.6953125, 0.4140625
0084455, 7, 0.0546875, 0.6796875
0084456, 7, 0.6328125, 0.0546875
0084456, 8, 0.3359375, 0.0390625
0084456, 8, 0.3828125, 0.6328125
0084461, 2, 0.4140625, 0.4140625
0084461, 3, 0.2109375, 0.7578125
0084461, 7, 0.7109375, 0.5546875
0084473, 3, 0.4921875, 0.2421875
0084473, 7, 0.6015625, 0.4609375
0084473, 9, 0.1640625, 0.1953125
0084477, 5, 0.1640625, 0.5859375
0084477, 7, 0.0546875, 0.2421875
0084478, 7, 0.6953125, 0.5234375
0084478, 9, 0.2578125, 0.5234375
0084480, 0, 0.7109375, 0.2421875
0084480, 0, 0.2421875, 0.3203125
0084480, 5, 0.4140625, 0.0703125
0084480, 7, 0.4765625, 0.5703125
0084481, 0, 0.3203125, 0.6171875
0084481, 7, 0.4296875, 0.0703125
0084484, 6, 0.2421875, 0.0703125
0084484, 7, 0.2109375, 0.6171875
0084486, 4, 0.0546875, 0.7265625
0084486, 5, 0.4296875, 0.2265625
0084486, 7, 0.6640625, 0.2421875
0084490, 3, 0.2421875, 0.6640625
0084490, 5, 0.5234375, 0.1015625
0084490, 7, 0.2109375, 0.1640625
0084490, 8, 0.0234375, 0.3828125
0084491, 4, 0.3515625, 0.6171875
0084491, 7, 0.2578125, 0.2421875
0084491, 7, 0.7265625, 0.2421875
0084498, 6, 0.5859375, 0.3203125
0084498, 7, 0.2265625, 0.4453125
0084498, 8, 0.2890625, 0.1796875
0084502, 5, 0.0859375, 0.6796875
0084502, 7, 0.3671875, 0.3359375
0084508, 7, 0.2109375, 0.2265625
0084508, 8, 0.7578125, 0.4453125
0084511, 5, 0.6328125, 0.7421875
0084511, 7, 0.1796875, 0.0859375
0084511, 8, 0.3984375, 0.6015625
0084511, 9, 0.5703125, 0.2578125
0084515, 1, 0.6640625, 0.2421875
0084515, 2, 0.0703125, 0.1796875
0084515, 7, 0.0546875, 0.4921875
0084515, 8, 0.3828125, 0.3828125
0084516, 0, 0.7265625, 0.5546875
0084516, 6, 0.2265625, 0.1328125
0084516, 7, 0.7109375, 0.1953125
0084516, 9, 0.4453125, 0.3828125
0084522, 1, 0.7421875, 0.1953125
0084522, 7, 0.2265625, 0.0859375
0084522, 7, 0.1484375, 0.6015625
0084522, 8, 0.7265625, 0.5546875
0084532, 4, 0.0546875, 0.6953125
0084532, 7, 0.1328125, 0.0859375
0084532, 7, 0.4609375, 0.5078125
0084546, 3, 0.5078125, 0.6953125
0084546, 6, 0.3203125, 0.0078125
0084546, 7, 0.5546875, 0.3203125
0084556, 0, 0.4296875, 0.6171875
0084556, 2, 0.5078125, 0.1640625
0084556, 7, 0.0390625, 0.3828125
0084556, 7, 0.1796875, 0.6640625
0084560, 0, 0.0390625, 0.1171875
0084560, 1, 0.5078125, 0.6484375
0084560, 7, 0.6796875, 0.0234375
0084560, 8, 0.1640625, 0.3359375
0084564, 4, 0.1015625, 0.4296875
0084564, 6, 0.1328125, 0.0703125
0084564, 7, 0.6015625, 0.1328125
0084569, 0, 0.0390625, 0.0703125
0084569, 7, 0.7421875, 0.0234375
0084569, 7, 0.4765625, 0.6171875
0084570, 3, 0.1015625, 0.1015625
0084570, 7, 0.4609375, 0.6953125
0084572, 5, 0.5390625, 0.1484375
0084572, 7, 0.5078125, 0.4453125
0084573, 2, 0.3203125, 0.1015625
0084573, 2, 0.3359375, 0.6640625
0084573, 4, 0.7421875, 0.2265625
0084573, 7, 0.7734375, 0.6640625
0084577, 5, 0.0546875, 0.3046875
0084577, 5, 0.3046875, 0.4140625
0084577, 7, 0.5390625, 0.4921875
0084577, 8, 0.3828125, 0.0859375
0084580, 7, 0.6640625, 0.6015625
0084580, 8, 0.6328125, 0.1640625
0084580, 8, 0.2421875, 0.7734375
0084580, 9, 0.0546875, 0.0078125
0084583, 0, 0.3203125, 0.4453125
0084583, 6, 0.7265625, 0.0234375
0084583, 6, 0.5390625, 0.6953125
0084583, 7, 0.4765625, 0.0859375
0084585, 4, 0.3984375, 0.1328125
0084585, 7, 0.6640625, 0.3984375
0084585, 9, 0.6796875, 0.0234375
0084595, 1, 0.1953125, 0.1171875
0084595, 1, 0.3359375, 0.5859375
0084595, 6, 0.0703125, 0.3515625
0084595, 7, 0.6796875, 0.1953125
0084596, 3, 0.7734375, 0.4296875
0084596, 4, 0.7421875, 0.0546875
0084596, 7, 0.0078125, 0.6953125
0084596, 9, 0.1484375, 0.2109375
0084598, 4, 0.6171875, 0.1328125
0084598, 7, 0.0390625, 0.0390625
0084598, 7, 0.1640625, 0.5703125
0084604, 0, 0.7265625, 0.1484375
0084604, 5, 0.7265625, 0.7109375
0084604, 7, 0.5703125, 0.3828125
0084607, 4, 0.0390625, 0.3359375
0084607, 7, 0.4921875, 0.2421875
0084609, 0, 0.2578125, 0.0546875
0084609, 5, 0.0078125, 0.4765625
0084609, 7, 0.3046875, 0.5703125
0084611, 2, 0.2734375, 0.2734375
0084611, 7, 0.3046875, 0.0078125
0084612, 0, 0.7265625, 0.0546875
0084612, 1, 0.5703125, 0.6484375
0084612, 2, 0.3203125, 0.0703125
0084612, 7, 0.1953125, 0.7578125
0084614, 3, 0.1171875, 0.5234375
0084614, 5, 0.0078125, 0.2109375
0084614, 6, 0.5390625, 0.7265625
0084614, 7, 0.3828125, 0.0234375
0084627, 1, 0.3515625, 0.1640625
0084627, 5, 0.6328125, 0.2734375
0084627, 7, 0.6171875, 0.5703125
0084627, 7, 0.3046875, 0.6796875
0084631, 2, 0.0703125, 0.1171875
0084631, 2, 0.2734375, 0.3671875
0084631, 5, 0.2578125, 0.6015625
0084631, 7, 0.7109375, 0.2734375
0084632, 7, 0.6484375, 0.2109375
0084632, 9, 0.3515625, 0.2578125
0084638, 7, 0.6171875, 0.5859375
0084638, 9, 0.3671875, 0.1953125
0084640, 3, 0.2890625, 0.1640625
0084640, 5, 0.7578125, 0.6015625
0084640, 6, 0.5703125, 0.0234375
0084640, 7, 0.1796875, 0.6640625
0084658, 6, 0.3046875, 0.1171875
0084658, 7, 0.7734375, 0.7109375
0084659, 4, 0.2890625, 0.0078125
0084659, 4, 0.1484375, 0.2734375
0084659, 7, 0.1796875, 0.7265625
0084659, 9, 0.6328125, 0.1171875
0084664, 0, 0.1171875, 0.3359375
0084664, 7, 0.5703125, 0.5390625
0084665, 2, 0.5390625, 0.1328125
0084665, 4, 0.5390625, 0.6328125
0084665, 5, 0.2890625, 0.5703125
0084665, 7, 0.1484375, 0.1796875
0084666, 3, 0.1796875, 0.6796875
0084666, 4, 0.1171875, 0.4140625
0084666, 7, 0.5546875, 0.4765625
0084666, 9, 0.6171875, 0.2578125
0084674, 5, 0.5078125, 0.4765625
0084674, 7, 0.2109375, 0.1953125
0084674, 9, 0.0703125, 0.6953125
0084687, 2, 0.5390625, 0.0078125
0084687, 5, 0.4453125, 0.2734375
0084687, 7, 0.2734375, 0.6796875
0084687, 9, 0.0859375, 0.1484375
0084688, 2, 0.7734375, 0.3984375
0084688, 7, 0.4921875, 0.0546875
0084688, 9, 0.7734375, 0.1796875
0084688, 9, 0.1171875, 0.1953125
0084691, 1, 0.1796875, 0.3984375
0084691, 1, 0.7578125, 0.5078125
0084691, 3, 0.6484375, 0.0859375
0084691, 7, 0.4765625, 0.4140625
0084694, 0, 0.7265625, 0.1328125
0084694, 3, 0.7578125, 0.5390625
0084694, 7, 0.4296875, 0.3828125
0084695, 0, 0.1953125, 0.6796875
0084695, 4, 0.5546875, 0.5859375
0084695, 7, 0.3359375, 0.1328125
0084695, 8, 0.6484375, 0.1640625
0084696, 1, 0.2734375, 0.5546875
0084696, 7, 0.5703125, 0.1171875
0084696, 7, 0.0390625, 0.4296875
0084696, 7, 0.5546875, 0.4453125
0084699, 0, 0.6484375, 0.1015625
0084699, 0, 0.2734375, 0.7421875
0084699, 5, 0.1171875, 0.1484375
0084699, 7, 0.6328125, 0.6171875
0084707, 6, 0.5703125, 0.4765625
0084707, 7, 0.4921875, 0.0703125
0084707, 7, 0.0390625, 0.6640625
0084710, 2, 0.0703125, 0.5703125
0084710, 7, 0.1328125, 0.2890625
0084715, 1, 0.2265625, 0.7578125
0084715, 1, 0.5703125, 0.7734375
0084715, 4, 0.4609375, 0.2578125
0084715, 7, 0.0546875, 0.4609375
0084718, 7, 0.4140625, 0.4765625
0084718, 9, 0.6640625, 0.5234375
0084723, 3, 0.4921875, 0.0078125
0084723, 5, 0.4296875, 0.2890625
0084723, 6, 0.0703125, 0.7109375
0084723, 7, 0.7421875, 0.0859375
0084727, 5, 0.4140625, 0.6796875
0084727, 5, 0.6640625, 0.7734375
0084727, 7, 0.3828125, 0.1328125
0084727, 9, 0.0546875, 0.2578125
0084729, 3, 0.1953125, 0.1015625
0084729, 7, 0.6484375, 0.1328125
0084731, 5, 0.0390625, 0.5859375
0084731, 7, 0.2421875, 0.0859375
0084734, 7, 0.7265625, 0.4765625
0084734, 8, 0.3359375, 0.5234375
0084735, 1, 0.6328125, 0.0078125
0084735, 4, 0.5234375, 0.7578125
0084735, 7, 0.0234375, 0.2578125
0084735, 9, 0.3515625, 0.3359375
0084736, 5, 0.2265625, 0.2421875
0084736, 7, 0.5390625, 0.0390625
0084736, 7, 0.5703125, 0.2578125
0084736, 9, 0.5703125, 0.7421875
0084740, 1, 0.2265625, 0.5234375
0084740, 7, 0.3671875, 0.1328125
0084746, 0, 0.3515625, 0.6484375
0084746, 1, 0.4765625, 0.1953125
0084746, 7, 0.1484375, 0.2578125
0084746, 7, 0.7734375, 0.7578125
0084748, 1, 0.5078125, 0.6484375
0084748, 7, 0.5703125, 0.1796875
0084751, 7, 0.0859375, 0.4140625
0084751, 7, 0.7578125, 0.4140625
0084756, 6, 0.6015625, 0.0234375
0084756, 6, 0.1640625, 0.5703125
0084756, 6, 0.7578125, 0.5703125
0084756, 7, 0.6015625, 0.2890625
0084758, 1, 0.5859375, 0.4453125
0084758, 2, 0.2890625, 0.1953125
0084758, 7, 0.6484375, 0.1171875
0084764, 1, 0.3203125, 0.2890625
0084764, 4, 0.4140625, 0.0390625
